Time since reset,Log Time,Air Temp,Water Height,Flow Rate,Accumulated Flow
milliseconds, ,farenheit,inches,CFS,acre feet
20247, 5/24/2014 17:7:50,78.01,-16.02,0.00,0.00
917962, 5/24/2014 17:22:50,76.10,-15.94,0.00,0.00
1817950, 5/24/2014 17:37:52,75.09,-15.94,0.00,0.00
2718204, 5/24/2014 17:52:54,74.30,-15.92,0.00,0.00
3618192, 5/24/2014 18:7:56,73.51,-15.97,0.00,0.00
4518447, 5/24/2014 18:22:59,72.05,-15.88,0.00,0.00
5418434, 5/24/2014 18:38:1,70.93,-15.94,0.00,0.00
6318698, 5/24/2014 18:53:4,69.24,-15.94,0.00,0.00
7218693, 5/24/2014 19:8:6,67.44,-15.90,0.00,0.00
8118949, 5/24/2014 19:23:8,65.86,-15.89,0.00,0.00
9018940, 5/24/2014 19:38:10,63.28,-15.90,0.00,0.00
9919199, 5/24/2014 19:53:13,61.03,-15.91,0.00,0.00
10819191, 5/24/2014 20:8:15,59.00,-15.92,0.00,0.00
11719451, 5/24/2014 20:23:18,56.97,-15.90,0.00,0.00
12619442, 5/24/2014 20:38:20,54.39,-15.87,0.00,0.00
13519702, 5/24/2014 20:53:22,54.61,-15.79,0.00,0.00
14419693, 5/24/2014 21:8:24,56.53,-15.80,0.00,0.00
15319952, 5/24/2014 21:23:27,57.65,-15.74,0.00,0.00
16219951, 5/24/2014 21:38:29,55.63,-15.84,0.00,0.00
17120211, 5/24/2014 21:53:31,54.16,-15.89,0.00,0.00
18020206, 5/24/2014 22:8:33,52.25,-15.88,0.00,0.00
18920468, 5/24/2014 22:23:36,50.00,-15.89,0.00,0.00
19820462, 5/24/2014 22:38:38,50.22,-15.81,0.00,0.00
20720723, 5/24/2014 22:53:40,49.78,-15.79,0.00,0.00
21620715, 5/24/2014 23:8:42,49.21,-15.81,0.00,0.00
22520977, 5/24/2014 23:23:45,48.88,-15.83,0.00,0.00
23420973, 5/24/2014 23:38:47,47.97,-15.82,0.00,0.00
24321235, 5/24/2014 23:53:49,47.53,-15.85,0.00,0.00
25221236, 5/25/2014 0:8:51,47.64,-15.84,0.00,0.00
26121499, 5/25/2014 0:23:54,46.63,-15.81,0.00,0.00
27021492, 5/25/2014 0:38:56,45.95,-15.82,0.00,0.00
27921756, 5/25/2014 0:53:58,45.72,-15.85,0.00,0.00
28821752, 5/25/2014 1:9:0,44.71,-15.90,0.00,0.00
29722016, 5/25/2014 1:24:3,44.15,-15.85,0.00,0.00
30622010, 5/25/2014 1:39:5,43.25,-15.89,0.00,0.00
31522275, 5/25/2014 1:54:7,42.58,-15.89,0.00,0.00
32422267, 5/25/2014 2:9:9,43.47,-15.68,0.00,0.00
33322531, 5/25/2014 2:24:12,44.15,-15.80,0.00,0.00
34222532, 5/25/2014 2:39:14,44.60,-15.82,0.00,0.00
35122796, 5/25/2014 2:54:16,43.70,-15.84,0.00,0.00
36022801, 5/25/2014 3:9:18,42.69,-15.84,0.00,0.00
36923064, 5/25/2014 3:24:20,42.46,-15.78,0.00,0.00
37823060, 5/25/2014 3:39:23,42.46,-15.82,0.00,0.00
38723325, 5/25/2014 3:54:25,41.45,-15.81,0.00,0.00
39623322, 5/25/2014 4:9:27,42.35,-15.81,0.00,0.00
40523584, 5/25/2014 4:24:29,42.46,-15.83,0.00,0.00
41423578, 5/25/2014 4:39:31,42.13,-15.87,0.00,0.00
42323843, 5/25/2014 4:54:34,42.35,-15.81,0.00,0.00
43223844, 5/25/2014 5:9:36,41.90,-15.78,0.00,0.00
44123865, 5/25/2014 5:24:38,42.24,-15.78,0.00,0.00
45023861, 5/25/2014 5:39:40,42.80,-15.83,0.00,0.00
45924123, 5/25/2014 5:54:43,42.69,-15.85,0.00,0.00
46824120, 5/25/2014 6:9:45,43.14,-15.82,0.00,0.00
47724383, 5/25/2014 6:24:47,44.38,-15.82,0.00,0.00
48624379, 5/25/2014 6:39:49,45.39,-15.81,0.00,0.00
49524641, 5/25/2014 6:54:51,48.76,-15.84,0.00,0.00
50424636, 5/25/2014 7:9:54,51.35,-15.92,0.00,0.00
51324651, 5/25/2014 7:24:56,53.94,-15.94,0.00,0.00
52224646, 5/25/2014 7:39:58,57.09,-16.07,0.00,0.00
53124905, 5/25/2014 7:55:0,59.34,-16.04,0.00,0.00
54024898, 5/25/2014 8:10:2,60.35,-16.07,0.00,0.00
54925158, 5/25/2014 8:25:5,62.83,-16.14,0.00,0.00
55825146, 5/25/2014 8:40:7,65.41,-16.18,0.00,0.00
56725405, 5/25/2014 8:55:9,67.32,-16.21,0.00,0.00
57625396, 5/25/2014 9:10:12,71.26,-16.27,0.00,0.00
58525654, 5/25/2014 9:25:14,71.71,-16.19,0.00,0.00
59425640, 5/25/2014 9:40:16,68.90,-16.11,0.00,0.00
60325903, 5/25/2014 9:55:19,71.94,-16.18,0.00,0.00
61225892, 5/25/2014 10:10:21,73.40,-16.17,0.00,0.00
62126150, 5/25/2014 10:25:23,74.30,-16.30,0.00,0.00
63026118, 5/25/2014 10:40:25,71.37,-13.26,0.00,0.00
63926342, 5/25/2014 10:55:28,72.27,-11.83,0.00,0.00
64826546, 5/25/2014 11:10:30,72.61,-11.03,0.00,0.00
65726739, 5/25/2014 11:25:33,72.16,-7.61,0.00,0.00
66626902, 5/25/2014 11:40:35,71.15,-5.81,0.00,0.00
67527069, 5/25/2014 11:55:37,73.85,-4.16,0.00,0.00
68427207, 5/25/2014 12:10:40,74.07,-2.25,0.00,0.00
69327353, 5/25/2014 12:25:42,74.30,-0.46,0.00,0.00
70227475, 5/25/2014 12:40:45,76.21,0.83,0.37,0.01
71127597, 5/25/2014 12:55:47,76.66,2.07,1.45,0.04
72028286, 5/25/2014 13:10:50,77.22,2.75,2.22,0.08
72928317, 5/25/2014 13:25:52,78.12,1.65,1.03,0.10
73828448, 5/25/2014 13:40:54,76.66,0.81,0.36,0.11
74728568, 5/25/2014 13:55:57,77.56,-0.03,0.00,0.11
75628710, 5/25/2014 14:10:59,77.90,-0.84,0.00,0.11
76528843, 5/25/2014 14:26:2,78.01,-1.68,0.00,0.11
77428996, 5/25/2014 14:41:4,78.12,-2.35,0.00,0.11
78329143, 5/25/2014 14:56:6,76.66,-3.06,0.00,0.11
79229305, 5/25/2014 15:11:9,77.45,-3.57,0.00,0.11
80129457, 5/25/2014 15:26:11,78.35,-4.17,0.00,0.11
81029627, 5/25/2014 15:41:14,78.01,-4.65,0.00,0.11
81929794, 5/25/2014 15:56:16,78.12,-5.12,0.00,0.11
82829971, 5/25/2014 16:11:18,77.79,-5.56,0.00,0.11
83730137, 5/25/2014 16:26:21,76.55,-5.97,0.00,0.11
84630320, 5/25/2014 16:41:23,75.65,-6.35,0.00,0.11
85530490, 5/25/2014 16:56:26,75.76,-6.68,0.00,0.11
86430675, 5/25/2014 17:11:28,75.54,-6.97,0.00,0.11
87330856, 5/25/2014 17:26:31,74.86,-7.22,0.00,0.11
88231048, 5/25/2014 17:41:33,74.75,-7.48,0.00,0.11
89131227, 5/25/2014 17:56:35,74.86,-7.71,0.00,0.11
90031422, 5/25/2014 18:11:38,73.62,-7.93,0.00,0.11
90931601, 5/25/2014 18:26:40,72.39,-8.08,0.00,0.11
91831799, 5/25/2014 18:41:43,71.15,-8.22,0.00,0.11
92731983, 5/25/2014 18:56:45,69.91,-8.34,0.00,0.11
93632184, 5/25/2014 19:11:47,68.79,-8.44,0.00,0.11
94532372, 5/25/2014 19:26:50,67.21,-8.61,0.00,0.11
95432532, 5/25/2014 19:41:52,65.64,-9.04,0.00,0.11
96332721, 5/25/2014 19:56:55,64.29,-6.18,0.00,0.11
97232890, 5/25/2014 20:11:57,62.60,-6.15,0.00,0.11
98133084, 5/25/2014 20:26:59,61.47,-7.19,0.00,0.11
99033270, 5/25/2014 20:42:2,57.76,-8.18,0.00,0.11
99933478, 5/25/2014 20:57:4,55.85,-9.00,0.00,0.11
100833676, 5/25/2014 21:12:6,56.86,-9.58,0.00,0.11
101733893, 5/25/2014 21:27:9,58.21,-10.17,0.00,0.11
102634093, 5/25/2014 21:42:11,57.09,-10.45,0.00,0.11
103534314, 5/25/2014 21:57:13,55.96,-10.65,0.00,0.11
104434521, 5/25/2014 22:12:16,53.94,-10.70,0.00,0.11
105334756, 5/25/2014 22:27:18,53.94,-10.77,0.00,0.11
106234960, 5/25/2014 22:42:20,52.70,-10.72,0.00,0.11
107135180, 5/25/2014 22:57:23,52.70,-10.72,0.00,0.11
108035387, 5/25/2014 23:12:25,52.14,-10.69,0.00,0.11
108935610, 5/25/2014 23:27:27,51.80,-10.66,0.00,0.11
109835816, 5/25/2014 23:42:30,51.46,-10.73,0.00,0.11
110736038, 5/25/2014 23:57:32,51.80,-10.63,0.00,0.11
111636246, 5/26/2014 0:12:34,52.03,-10.67,0.00,0.11
112536468, 5/26/2014 0:27:37,51.69,-10.72,0.00,0.11
113436682, 5/26/2014 0:42:39,50.68,-10.74,0.00,0.11
114336905, 5/26/2014 0:57:41,50.79,-10.68,0.00,0.11
115237113, 5/26/2014 1:12:44,50.68,-10.72,0.00,0.11
116137337, 5/26/2014 1:27:46,49.44,-10.82,0.00,0.11
117037546, 5/26/2014 1:42:48,48.65,-10.78,0.00,0.11
117937770, 5/26/2014 1:57:51,48.88,-10.78,0.00,0.11
118837979, 5/26/2014 2:12:53,47.41,-10.76,0.00,0.11
119738211, 5/26/2014 2:27:55,46.40,-10.72,0.00,0.11
120638417, 5/26/2014 2:42:58,46.85,-10.70,0.00,0.11
121538641, 5/26/2014 2:58:0,46.18,-10.69,0.00,0.11
122438856, 5/26/2014 3:13:2,45.72,-10.62,0.00,0.11
123339080, 5/26/2014 3:28:5,45.84,-10.71,0.00,0.11
124239290, 5/26/2014 3:43:7,44.83,-10.71,0.00,0.11
125139514, 5/26/2014 3:58:9,43.93,-10.65,0.00,0.11
126039725, 5/26/2014 4:13:12,43.70,-10.72,0.00,0.11
126939945, 5/26/2014 4:28:14,43.70,-10.62,0.00,0.11
127840152, 5/26/2014 4:43:16,43.81,-10.63,0.00,0.11
128740375, 5/26/2014 4:58:18,42.58,-10.55,0.00,0.11
129640584, 5/26/2014 5:13:21,44.04,-10.56,0.00,0.11
130540809, 5/26/2014 5:28:23,42.80,-10.64,0.00,0.11
131441024, 5/26/2014 5:43:25,43.25,-10.56,0.00,0.11
132341248, 5/26/2014 5:58:28,42.69,-10.54,0.00,0.11
133241456, 5/26/2014 6:13:30,44.15,-10.61,0.00,0.11
134141679, 5/26/2014 6:28:32,47.53,-10.59,0.00,0.11
135041886, 5/26/2014 6:43:35,50.56,-10.55,0.00,0.11
135942107, 5/26/2014 6:58:37,53.04,-10.55,0.00,0.11
136842312, 5/26/2014 7:13:39,55.06,-10.54,0.00,0.11
137742532, 5/26/2014 7:28:42,55.74,-10.52,0.00,0.11
138642736, 5/26/2014 7:43:44,57.65,-10.52,0.00,0.11
139542968, 5/26/2014 7:58:46,59.11,-10.58,0.00,0.11
140443172, 5/26/2014 8:13:49,60.35,-10.65,0.00,0.11
141343391, 5/26/2014 8:28:51,61.70,-10.59,0.00,0.11
142243595, 5/26/2014 8:43:53,62.04,-10.63,0.00,0.11
143143814, 5/26/2014 8:58:56,63.28,-10.67,0.00,0.11
144044017, 5/26/2014 9:13:58,63.84,-10.74,0.00,0.11
144944237, 5/26/2014 9:29:1,64.40,-10.82,0.00,0.11
145844442, 5/26/2014 9:44:3,64.74,-10.83,0.00,0.11
146744656, 5/26/2014 9:59:5,65.07,-10.71,0.00,0.11
147644860, 5/26/2014 10:14:8,67.10,-10.66,0.00,0.11
148545083, 5/26/2014 10:29:10,66.43,-10.58,0.00,0.11
149445284, 5/26/2014 10:44:13,68.34,-10.72,0.00,0.11
150345500, 5/26/2014 10:59:15,69.01,-10.44,0.00,0.11
151245699, 5/26/2014 11:14:17,68.90,-10.42,0.00,0.11
152145912, 5/26/2014 11:29:20,69.57,-10.29,0.00,0.11
153046112, 5/26/2014 11:44:22,69.12,-10.32,0.00,0.11
153946327, 5/26/2014 11:59:25,69.57,-10.29,0.00,0.11
154846523, 5/26/2014 12:14:27,71.04,-10.28,0.00,0.11
155746737, 5/26/2014 12:29:29,70.02,-10.24,0.00,0.11
156646942, 5/26/2014 12:44:32,70.36,-10.51,0.00,0.11
157547167, 5/26/2014 12:59:34,70.36,-10.65,0.00,0.11
158447369, 5/26/2014 13:14:37,69.91,-10.69,0.00,0.11
159347585, 5/26/2014 13:29:39,71.71,-10.73,0.00,0.11
160247787, 5/26/2014 13:44:42,72.95,-10.79,0.00,0.11
161148004, 5/26/2014 13:59:44,72.84,-10.82,0.00,0.11
162048205, 5/26/2014 14:14:46,72.50,-10.80,0.00,0.11
162948420, 5/26/2014 14:29:49,73.29,-10.81,0.00,0.11
163848622, 5/26/2014 14:44:51,73.74,-10.80,0.00,0.11
164748838, 5/26/2014 14:59:54,72.95,-10.81,0.00,0.11
165649046, 5/26/2014 15:14:56,72.84,-10.79,0.00,0.11
166549263, 5/26/2014 15:29:59,73.18,-10.77,0.00,0.11
167449464, 5/26/2014 15:45:1,72.61,-10.81,0.00,0.11
168349682, 5/26/2014 16:0:3,72.72,-10.78,0.00,0.11
169249884, 5/26/2014 16:15:6,72.27,-10.79,0.00,0.11
170150100, 5/26/2014 16:30:8,73.40,-10.76,0.00,0.11
171050300, 5/26/2014 16:45:11,72.61,-10.84,0.00,0.11
171950517, 5/26/2014 17:0:13,72.05,-10.77,0.00,0.11
172850718, 5/26/2014 17:15:16,71.26,-10.72,0.00,0.11
173750940, 5/26/2014 17:30:18,71.37,-10.77,0.00,0.11
174651149, 5/26/2014 17:45:20,71.37,-10.74,0.00,0.11
175551367, 5/26/2014 18:0:23,70.93,-10.75,0.00,0.11
176451569, 5/26/2014 18:15:25,68.56,-10.78,0.00,0.11
177351787, 5/26/2014 18:30:28,66.87,-10.79,0.00,0.11
178251991, 5/26/2014 18:45:30,67.21,-10.75,0.00,0.11
179152208, 5/26/2014 19:0:33,66.99,-10.74,0.00,0.11
180052412, 5/26/2014 19:15:35,65.64,-10.73,0.00,0.11
180952632, 5/26/2014 19:30:37,63.95,-10.76,0.00,0.11
181852835, 5/26/2014 19:45:40,63.28,-10.72,0.00,0.11
182753060, 5/26/2014 20:0:42,61.70,-10.65,0.00,0.11
183653265, 5/26/2014 20:15:45,60.80,-10.61,0.00,0.11
184553484, 5/26/2014 20:30:47,59.34,-10.61,0.00,0.11
185453686, 5/26/2014 20:45:49,57.54,-10.54,0.00,0.11
186353902, 5/26/2014 21:0:52,56.86,-10.41,0.00,0.11
187254107, 5/26/2014 21:15:54,54.84,-10.39,0.00,0.11
188154324, 5/26/2014 21:30:56,55.06,-10.26,0.00,0.11
189054528, 5/26/2014 21:45:59,55.63,-10.31,0.00,0.11
189954745, 5/26/2014 22:1:1,55.51,-10.09,0.00,0.11
190854946, 5/26/2014 22:16:3,55.06,-10.10,0.00,0.11
191755165, 5/26/2014 22:31:6,54.39,-9.95,0.00,0.11
192655367, 5/26/2014 22:46:8,54.16,-9.99,0.00,0.11
193555584, 5/26/2014 23:1:10,53.26,-9.93,0.00,0.11
194455784, 5/26/2014 23:16:13,51.80,-9.86,0.00,0.11
195356008, 5/26/2014 23:31:15,51.58,-9.85,0.00,0.11
196256209, 5/26/2014 23:46:17,50.68,-9.89,0.00,0.11
197156425, 5/27/2014 0:1:20,49.78,-9.73,0.00,0.11
198056626, 5/27/2014 0:16:22,48.76,-9.79,0.00,0.11
198956841, 5/27/2014 0:31:24,48.76,-9.63,0.00,0.11
199857046, 5/27/2014 0:46:27,49.21,-9.57,0.00,0.11
200757261, 5/27/2014 1:1:29,49.44,-9.54,0.00,0.11
201657460, 5/27/2014 1:16:31,46.40,-9.57,0.00,0.11
202557674, 5/27/2014 1:31:34,47.97,-9.35,0.00,0.11
203457872, 5/27/2014 1:46:36,46.40,-9.32,0.00,0.11
204358082, 5/27/2014 2:1:38,46.29,-9.13,0.00,0.11
205258277, 5/27/2014 2:16:41,45.72,-8.92,0.00,0.11
206158487, 5/27/2014 2:31:43,45.72,-8.88,0.00,0.11
207058679, 5/27/2014 2:46:45,44.38,-8.89,0.00,0.11
207958891, 5/27/2014 3:1:47,43.47,-8.85,0.00,0.11
208859098, 5/27/2014 3:16:50,44.60,-8.68,0.00,0.11
209759304, 5/27/2014 3:31:52,44.71,-8.77,0.00,0.11
210659496, 5/27/2014 3:46:54,44.26,-8.76,0.00,0.11
211559706, 5/27/2014 4:1:57,43.03,-8.78,0.00,0.11
212459900, 5/27/2014 4:16:59,42.46,-8.68,0.00,0.11
213360111, 5/27/2014 4:32:1,42.80,-8.72,0.00,0.11
214260305, 5/27/2014 4:47:3,41.90,-8.69,0.00,0.11
215160515, 5/27/2014 5:2:6,42.91,-8.67,0.00,0.11
216060708, 5/27/2014 5:17:8,42.46,-8.57,0.00,0.11
216960918, 5/27/2014 5:32:10,41.45,-8.61,0.00,0.11
217861117, 5/27/2014 5:47:13,41.00,-8.54,0.00,0.11
218761325, 5/27/2014 6:2:15,41.68,-8.41,0.00,0.11
219661517, 5/27/2014 6:17:17,42.91,-8.34,0.00,0.11
220561722, 5/27/2014 6:32:19,45.39,-8.21,0.00,0.11
221461909, 5/27/2014 6:47:22,48.54,-7.92,0.00,0.11
222362110, 5/27/2014 7:2:24,51.46,-7.83,0.00,0.11
223262295, 5/27/2014 7:17:26,53.26,-7.72,0.00,0.11
224162493, 5/27/2014 7:32:29,55.40,-7.63,0.00,0.11
225062675, 5/27/2014 7:47:31,56.86,-7.60,0.00,0.11
225962872, 5/27/2014 8:2:33,58.55,-7.57,0.00,0.11
226863059, 5/27/2014 8:17:36,59.56,-7.50,0.00,0.11
227763255, 5/27/2014 8:32:38,60.01,-7.44,0.00,0.11
228663434, 5/27/2014 8:47:40,60.24,-7.32,0.00,0.11
229563629, 5/27/2014 9:2:43,60.46,-7.34,0.00,0.11
230463807, 5/27/2014 9:17:45,61.14,-7.24,0.00,0.11
231363998, 5/27/2014 9:32:47,62.38,-6.96,0.00,0.11
232264171, 5/27/2014 9:47:50,60.24,-6.53,0.00,0.11
233164364, 5/27/2014 10:2:52,61.70,-6.11,0.00,0.11
234064528, 5/27/2014 10:17:54,64.29,-5.81,0.00,0.11
234964707, 5/27/2014 10:32:57,65.07,-5.48,0.00,0.11
235864876, 5/27/2014 10:47:59,64.96,-5.27,0.00,0.11
236765051, 5/27/2014 11:3:1,65.97,-5.05,0.00,0.11
237665212, 5/27/2014 11:18:4,63.95,-4.89,0.00,0.11
238565387, 5/27/2014 11:33:6,64.96,-4.87,0.00,0.11
239465546, 5/27/2014 11:48:8,64.06,-4.77,0.00,0.11
240365720, 5/27/2014 12:3:11,66.31,-4.79,0.00,0.11
241265876, 5/27/2014 12:18:13,66.20,-4.85,0.00,0.11
242166049, 5/27/2014 12:33:15,65.30,-4.90,0.00,0.11
243066209, 5/27/2014 12:48:18,66.65,-4.93,0.00,0.11
243966391, 5/27/2014 13:3:20,65.97,-4.95,0.00,0.11
244866556, 5/27/2014 13:18:22,66.65,-4.95,0.00,0.11
245766727, 5/27/2014 13:33:25,66.43,-4.76,0.00,0.11
246666884, 5/27/2014 13:48:27,67.44,-4.47,0.00,0.11
247567054, 5/27/2014 14:3:29,68.00,-4.29,0.00,0.11
248467207, 5/27/2014 14:18:32,67.55,-4.04,0.00,0.11
249367370, 5/27/2014 14:33:34,66.76,-3.79,0.00,0.11
250267520, 5/27/2014 14:48:36,67.10,-3.54,0.00,0.11
251167682, 5/27/2014 15:3:39,67.44,-3.30,0.00,0.11
252067829, 5/27/2014 15:18:41,68.34,-3.32,0.00,0.11
252967999, 5/27/2014 15:33:43,67.55,-3.50,0.00,0.11
253868149, 5/27/2014 15:48:46,67.89,-3.67,0.00,0.11
254768316, 5/27/2014 16:3:48,68.45,-3.81,0.00,0.11
255668465, 5/27/2014 16:18:50,66.99,-3.93,0.00,0.11
256568631, 5/27/2014 16:33:53,66.76,-4.03,0.00,0.11
257468790, 5/27/2014 16:48:55,66.65,-4.85,0.00,0.11
258368973, 5/27/2014 17:3:58,65.41,-5.89,0.00,0.11
259269150, 5/27/2014 17:19:0,64.85,-7.19,0.00,0.11
260169291, 5/27/2014 17:34:2,64.62,-8.05,0.00,0.11
261069479, 5/27/2014 17:49:5,64.18,-8.56,0.00,0.11
261969686, 5/27/2014 18:4:7,63.72,-8.76,0.00,0.11
262869877, 5/27/2014 18:19:9,62.83,-8.89,0.00,0.11
263770083, 5/27/2014 18:34:12,61.36,-8.94,0.00,0.11
264670272, 5/27/2014 18:49:14,60.80,-9.00,0.00,0.11
265570477, 5/27/2014 19:4:16,59.56,-8.70,0.00,0.11
266470664, 5/27/2014 19:19:19,58.21,-8.19,0.00,0.11
267370854, 5/27/2014 19:34:21,57.31,-6.67,0.00,0.11
268271020, 5/27/2014 19:49:23,55.63,-5.32,0.00,0.11
269171194, 5/27/2014 20:4:26,54.61,-4.54,0.00,0.11
270071351, 5/27/2014 20:19:28,53.94,-4.02,0.00,0.11
270971534, 5/27/2014 20:34:30,52.81,-3.83,0.00,0.11
271871688, 5/27/2014 20:49:33,51.80,-3.65,0.00,0.11
272771856, 5/27/2014 21:4:35,50.22,-3.47,0.00,0.11
273672007, 5/27/2014 21:19:37,50.11,-3.37,0.00,0.11
274572174, 5/27/2014 21:34:39,50.00,-3.31,0.00,0.11
275472325, 5/27/2014 21:49:42,48.99,-3.20,0.00,0.11
276372492, 5/27/2014 22:4:44,48.31,-3.23,0.00,0.11
277272644, 5/27/2014 22:19:46,47.97,-3.21,0.00,0.11
278172811, 5/27/2014 22:34:48,47.64,-3.21,0.00,0.11
279072969, 5/27/2014 22:49:51,47.75,-3.20,0.00,0.11
279973139, 5/27/2014 23:4:53,47.53,-3.20,0.00,0.11
280873291, 5/27/2014 23:19:55,46.40,-3.22,0.00,0.11
281773459, 5/27/2014 23:34:57,45.72,-3.26,0.00,0.11
282673611, 5/27/2014 23:50:0,45.28,-3.22,0.00,0.11
283573778, 5/28/2014 0:5:2,44.94,-3.22,0.00,0.11
284473930, 5/28/2014 0:20:4,44.26,-3.22,0.00,0.11
285374098, 5/28/2014 0:35:6,43.81,-3.15,0.00,0.11
286274249, 5/28/2014 0:50:9,44.15,-3.13,0.00,0.11
287174417, 5/28/2014 1:5:11,43.93,-3.18,0.00,0.11
288074568, 5/28/2014 1:20:13,43.59,-3.13,0.00,0.11
288974741, 5/28/2014 1:35:15,42.91,-3.08,0.00,0.11
289874890, 5/28/2014 1:50:18,43.03,-3.10,0.00,0.11
290775057, 5/28/2014 2:5:20,42.91,-3.10,0.00,0.11
291675209, 5/28/2014 2:20:22,42.91,-3.08,0.00,0.11
292575376, 5/28/2014 2:35:24,42.58,-3.11,0.00,0.11
293475528, 5/28/2014 2:50:27,41.90,-3.05,0.00,0.11
294375695, 5/28/2014 3:5:29,41.68,-3.03,0.00,0.11
295275846, 5/28/2014 3:20:31,41.79,-2.99,0.00,0.11
296176013, 5/28/2014 3:35:33,42.35,-2.93,0.00,0.11
297076169, 5/28/2014 3:50:35,42.24,-2.93,0.00,0.11
297976335, 5/28/2014 4:5:38,42.80,-2.99,0.00,0.11
298876486, 5/28/2014 4:20:40,43.14,-2.96,0.00,0.11
299776652, 5/28/2014 4:35:42,42.69,-2.89,0.00,0.11
300676802, 5/28/2014 4:50:44,42.80,-2.89,0.00,0.11
301576968, 5/28/2014 5:5:47,41.68,-2.95,0.00,0.11
302477118, 5/28/2014 5:20:49,40.66,-2.83,0.00,0.11
303377269, 5/28/2014 5:35:51,41.00,-0.88,0.00,0.11
304277393, 5/28/2014 5:50:53,40.33,0.26,0.06,0.11
305177529, 5/28/2014 6:5:55,40.55,0.99,0.48,0.12
306077649, 5/28/2014 6:20:58,42.01,1.86,1.24,0.15
306977773, 5/28/2014 6:36:0,43.47,2.67,2.13,0.19
307877877, 5/28/2014 6:51:2,45.84,3.12,2.69,0.25
308778002, 5/28/2014 7:6:4,47.08,3.40,3.06,0.31
309678104, 5/28/2014 7:21:6,48.31,3.44,3.11,0.38
310578220, 5/28/2014 7:36:9,49.66,3.52,3.22,0.44
311478319, 5/28/2014 7:51:11,49.66,3.58,3.30,0.51
312378434, 5/28/2014 8:6:13,50.11,3.60,3.34,0.58
313278533, 5/28/2014 8:21:15,50.79,3.63,3.37,0.65
314178655, 5/28/2014 8:36:17,52.03,3.63,3.37,0.72
315078754, 5/28/2014 8:51:20,52.93,3.63,3.37,0.79
315978874, 5/28/2014 9:6:22,50.34,3.67,3.42,0.86
316878973, 5/28/2014 9:21:24,51.69,3.67,3.43,0.93
317779087, 5/28/2014 9:36:26,54.39,3.65,3.40,1.00
318679185, 5/28/2014 9:51:29,53.60,3.64,3.39,1.07
319579298, 5/28/2014 10:6:31,55.63,3.66,3.41,1.14
320479397, 5/28/2014 10:21:33,56.08,3.65,3.40,1.21
321379510, 5/28/2014 10:36:35,56.41,3.69,3.46,1.28
322279608, 5/28/2014 10:51:38,57.54,3.67,3.43,1.35
323179721, 5/28/2014 11:6:40,57.99,3.70,3.47,1.43
324079818, 5/28/2014 11:21:42,59.22,3.69,3.46,1.50
324979938, 5/28/2014 11:36:44,59.22,3.65,3.41,1.57
325880035, 5/28/2014 11:51:47,59.79,3.65,3.41,1.64
326780147, 5/28/2014 12:6:49,60.46,3.73,3.52,1.71
327680242, 5/28/2014 12:21:51,61.25,3.63,3.38,1.78
328580355, 5/28/2014 12:36:53,62.71,3.65,3.40,1.85
329480452, 5/28/2014 12:51:56,64.18,3.60,3.34,1.92
330380564, 5/28/2014 13:6:58,64.06,3.58,3.30,1.99
331280662, 5/28/2014 13:22:0,63.72,3.63,3.37,2.06
332180775, 5/28/2014 13:37:2,60.91,3.49,3.18,2.12
333080876, 5/28/2014 13:52:5,62.49,3.63,3.37,2.19
333980988, 5/28/2014 14:7:7,62.60,3.59,3.31,2.26
334881086, 5/28/2014 14:22:9,64.06,3.59,3.32,2.33
335781198, 5/28/2014 14:37:11,63.95,3.58,3.31,2.40
336681295, 5/28/2014 14:52:14,63.72,3.56,3.28,2.47
337581409, 5/28/2014 15:7:16,63.16,3.56,3.28,2.53
338481506, 5/28/2014 15:22:18,62.60,3.55,3.26,2.60
339381619, 5/28/2014 15:37:20,62.83,3.53,3.23,2.67
340281716, 5/28/2014 15:52:23,63.28,3.52,3.22,2.73
341181827, 5/28/2014 16:7:25,63.28,3.52,3.22,2.80
342081931, 5/28/2014 16:22:27,62.83,3.53,3.23,2.87
342982043, 5/28/2014 16:37:29,62.26,3.56,3.27,2.94
343882141, 5/28/2014 16:52:32,61.36,3.52,3.23,3.00
344782255, 5/28/2014 17:7:34,61.59,3.53,3.24,3.07
345682351, 5/28/2014 17:22:36,60.58,3.53,3.23,3.14
346582472, 5/28/2014 17:37:38,60.80,3.52,3.23,3.20
347482570, 5/28/2014 17:52:41,59.56,3.51,3.21,3.27
348382692, 5/28/2014 18:7:43,59.22,3.52,3.22,3.33
349282787, 5/28/2014 18:22:45,58.66,3.55,3.26,3.40
350182830, 5/28/2014 18:37:47,58.21,1.39,0.80,3.42
351082969, 5/28/2014 18:52:50,57.20,-1.15,0.00,3.42
351983135, 5/28/2014 19:7:52,55.96,-3.43,0.00,3.42
352883300, 5/28/2014 19:22:54,54.72,-5.13,0.00,3.42
353783488, 5/28/2014 19:37:57,53.49,-6.19,0.00,3.42
354683665, 5/28/2014 19:52:59,52.25,-6.70,0.00,3.42
355583858, 5/28/2014 20:8:1,51.13,-6.81,0.00,3.42
356484036, 5/28/2014 20:23:4,50.00,-6.81,0.00,3.42
357384228, 5/28/2014 20:38:6,48.76,-6.70,0.00,3.42
358284406, 5/28/2014 20:53:8,48.31,-6.66,0.00,3.42
